,source,sink
18363,196412,271364
18364,4238001,2886335
18365,2950311,73842
18366,3235479,4549483
18367,1302685,2756979
18368,2781817,3186508
18369,4708541,2587298
18370,2267633,4427238
18371,3399085,2861482
18372,3638272,4200437
18373,3638272,1833284
18374,427805,1601392
18375,52518,1652888
18376,4721617,369990
18377,1437646,1686090
18378,1525352,647055
18379,3361377,2761057
18380,3361377,3639339
18381,1234540,1376610
18382,4853234,1405300
18383,1907929,2379318
18384,670309,3598243
18385,1462529,1711117
18386,4750855,214267
18387,1914063,3836775
18388,3411223,1863845
18389,3758692,423200
18390,3280389,382182
18391,3438576,2450172
18392,427805,2028436
18393,4679513,284276
18394,941212,3377091
18395,653164,311091
18396,3449530,2452395
18397,3280389,3232803
18398,3323519,205181
18399,1372535,2567819
18400,2822651,2307593
18401,2267953,3731157
18402,1927211,2287616
18403,439557,365930
18404,3513476,1844458
18405,2755798,1330402
18406,4835848,2153804
18407,3836080,3398579
18408,2687552,2251364
18409,2962038,130638
18410,4922,2676567
18411,4335217,1396803
18412,240570,2862899
18413,1234540,2809694
18414,694259,2176588
18415,4518291,1937786
18416,3361377,1495327
18417,2205217,1353257
18418,1534362,1114132
18419,2627841,4790590
18420,2981537,1096726
18421,3509903,1430370
18422,1875,3599272
18423,4738916,3536266
18424,1539837,1724072
18425,1659017,4215481
18426,1697778,2272982
18427,3509903,864144
18428,2827436,1876046
18429,3509903,1773795
18430,2570059,1805743
18431,1966548,2237022
18432,2772113,638176
18433,4488849,4302624
18434,2751572,1002939
18435,1462439,1025273
18436,4013601,4706569
18437,1436216,656130
18438,2314038,3645736
18439,4583009,1757658
18440,1875,4567040
18441,3369932,649539
18442,805360,4625503
18443,2237277,1812246
18444,3361377,3323077
18445,889433,4487831
18446,2742921,2949409
18447,920553,2813393
18448,1847461,853623
18449,2631724,1453265
18450,2931617,225208
18451,3271484,455514
18452,4769777,4189780
18453,3361377,1498621
18454,3765475,542166
18455,1637447,321549
18456,1268655,994967
18457,3361377,4450651
18458,787474,4302043
18459,4210063,1060945
18460,763998,4175874
18461,4183784,1035698
18462,3361377,558584
18463,2827436,4291119
18464,1927211,1874773
18465,3564295,3162852
18466,4011264,2085131
18467,3638272,2231777
18468,2318588,4393064
18469,1325882,4303190
18470,4342519,4007158
18471,3638272,606851
18472,4337603,2924710
18473,1534362,1924748
18474,3375887,355837
18475,506428,218698
18476,474172,583107
18477,3935596,150611
18478,1386860,1626035
18479,3739473,2351969
18480,1294174,3424924
18481,493104,4816316
18482,2861639,1282739
18483,2261139,2626377
18484,2827436,3940902
18485,4272102,1024813
18486,4272102,429693
18487,259575,3936458
18488,3361377,1911255
18489,386424,1116113
18490,2464401,3654177
18491,4765925,3922719
18492,1536341,2049042
18493,2343253,3197719
18494,3361377,1413791
18495,4011264,3466947
18496,3705070,3435105
18497,2627841,1811142
18498,1475591,112764
18499,805360,4648943
18500,793511,2830619
18501,4721617,68341
18502,3438381,1292588
18503,4547438,746294
18504,4035124,1625346
18505,4656285,1571278
18506,3280389,4294801
18507,3144238,984597
18508,2985909,4515785
18509,932720,857734
18510,2627841,1176923
18511,1927211,1601312
18512,3638272,2824291
18513,1565714,4155737
18514,2027839,2417949
18515,1508894,3374024
18516,2516076,3556904
18517,1286085,2124967
18518,3082645,4478376
18519,1697778,905496
18520,4140279,1766255
18521,3280389,4551571
18522,2023979,1379397
18523,4238001,820334
18524,2886626,855351
18525,3449530,3698011
18526,4261974,3710044
18527,1766470,1931648
18528,4167572,1331761
18529,4750855,2542956
18530,1580988,4786308
18531,1962458,414631
18532,1262859,3561993
18533,3361377,3202427
18534,1135323,262866
18535,4860485,1598496
18536,3438576,2641676
18537,2077019,4090473
18538,1723291,2219532
18539,1832611,3317982
18540,920553,4853319
18541,4750855,4514462
18542,1734816,980263
18543,3065808,3558921
18544,627537,1803460
18545,1870921,1017235
18546,724650,1579729
18547,1031334,3286529
18548,2827436,1406348
18549,790724,1100820
18550,3361377,4066126
18551,1639434,1404746
18552,2989104,4658986
18553,3509903,93921
18554,1534362,1787911
18555,1887709,1720303
18556,1151593,4236398
18557,1580988,4291057
18558,414208,4733370
18559,2342664,1661213
18560,2446968,4179513
18561,4078755,2159438
18562,1880135,145666
18563,1575009,2144134
18564,2147720,626941
18565,3761102,1864421
18566,507388,4692762
18567,2851109,62772
18568,1927211,2203811
18569,3929270,2408243
18570,3449530,3479061
18571,1331940,4010033
18572,2827436,4799201
18573,1637447,2095353
18574,4295952,3665457
18575,2553405,1257287
18576,1580988,2999465
18577,2897926,4693863
18578,1676904,2110830
18579,3280389,2288946
18580,2827436,4169216
18581,521586,1937425
18582,2309618,1059732
18583,3361377,4535543
18584,274427,28708
18585,4712782,3074595
18586,3361377,676520
18587,1521855,4587651
18588,1512714,3903788
18589,4272102,3842724
18590,3142164,3026854
18591,792037,2952952
18592,4098476,2493732
18593,3361377,368537
18594,3575260,3601546
18595,3509903,4387892
18596,23142,2441425
18597,4801471,4061078
18598,2261139,650368
18599,2961801,1292117
18600,4114692,301059
18601,525299,72538
18602,3522049,3650703
18603,918918,2472889
18604,55855,4695027
18605,1331940,3969244
18606,3914135,4008426
18607,1416419,344102
18608,3364157,4695062
18609,1503116,441328
18610,3438576,4203252
18611,1071044,238821
18612,2502456,3788119
18613,4133593,4493408
18614,246244,2801665
18615,765601,1631594
18616,1140134,2124963
18617,765601,3906939
18618,3361377,1753943
18619,3115867,526962
18620,3361377,3676691
18621,354904,2111201
18622,4788253,2812533
18623,1653268,4363810
18624,1927211,1602715
18625,4238001,4297106
18626,3112136,2210416
18627,4552472,4055368
18628,2981537,2270409
18629,3361377,1826006
18630,3361377,4661798
18631,866357,3421582
18632,3638272,4271024
18633,765601,3121440
18634,1534362,1858409
18635,3569179,623595
18636,4140279,3940132
18637,3361377,3894100
18638,262893,2057258
18639,455994,4310670
18640,67454,624235
18641,520611,4437071
18642,153198,4227991
18643,689519,3267517
18644,4385783,1185870
18645,1425972,1278937
18646,607449,1226172
18647,268844,3970224
18648,4705188,4020230
18649,866357,4549237
18650,4191727,1042426
18651,4174344,4638942
18652,3140664,3053211
18653,700656,1743193
18654,1927211,247335
18655,3137487,3219749
18656,530200,3559323
18657,3025154,4195259
18658,2827436,3472183
18659,3257465,2670574
18660,530200,1899126
18661,3806161,2939212
18662,100639,2220562
18663,3636553,4426766
18664,2827436,1983052
18665,687713,2946482
18666,2887240,2674568
18667,1787075,853812
18668,781211,4851266
18669,3438446,1199209
18670,3106799,1698037
18671,2441262,2023678
18672,2260014,3191183
18673,2851109,302575
18674,3190793,4005912
18675,3127090,2732842
18676,2343253,3107426
18677,2260014,1290643
18678,532681,3105418
18679,3509903,4132115
18680,2883731,1816669
18681,2281149,783242
18682,439557,3756151
18683,1534362,4156811
18684,3301352,3627434
18685,1293807,2862486
18686,837553,215813
18687,1243368,4292135
18688,593740,2039088
18689,2827436,1346664
18690,3936039,4221619
18691,2788949,653609
18692,3280389,3904105
18693,4372559,1925560
18694,2998026,3658522
18695,673824,3614417
18696,1580988,4154671
18697,3323910,699548
18698,2662809,3364560
18699,3873768,2618114
18700,957197,2003138
18701,3280389,494815
18702,1086912,4268225
18703,3040163,643483
18704,4577918,3378869
18705,4401406,4605691
18706,2075015,2269319
18707,3509903,116959
18708,2464401,2652479
18709,4255453,1998250
18710,3315905,1224896
18711,2338082,644668
18712,3844858,4531012
18713,3408985,1751432
18714,2075015,3882038
18715,3438576,548564
18716,3361377,4256962
18717,4283503,4236110
18718,2482338,2332850
18719,2209136,625277
18720,2261139,748686
18721,2827436,1032813
18722,1331570,4131662
18723,2260014,1979776
18724,2650412,4175715
18725,3633377,4449054
18726,3768498,291388
18727,2851109,3884710
18728,2498895,2950311
18729,105414,4581495
18730,1020925,4646494
18731,1580988,1537626
18732,427805,1165661
18733,1512714,4370618
18734,4727207,256828
18735,427805,4307137
18736,1428477,3202355
18737,3214893,2370281
18738,465530,2494765
18739,4653941,872895
18740,3280389,63874
18741,4209323,1323075
18742,2998026,3209029
18743,2122084,2156513
18744,3509903,1633566
18745,4272102,2981579
18746,3315905,630220
18747,3210579,1815675
18748,1762768,3031040
18749,3361377,2296484
18750,2075015,1972990
18751,4330391,193467
18752,3756233,834303
18753,155821,3607671
18754,103101,148318
18755,3361377,1021213
18756,4191410,3702962
18757,1633022,3078554
18758,976310,1649827
18759,4710107,2891326
18760,4191410,652049
18761,3438576,2140408
18762,2887240,1658371
18763,1880135,2435777
18764,2854573,3579460
18765,859694,815260
18766,1792987,328300
18767,4318206,1380696
18768,1330432,1506429
18769,2602200,3238077
18770,1847461,4516748
18771,3765475,89667
18772,695505,4762781
18773,6618,1075193
18774,1875,2274354
18775,2441425,1194449
18776,765601,1293219
18777,1609659,1606782
18778,2147720,2456851
18779,655339,4365109
18780,3361377,3253895
18781,2343253,907096
18782,1436216,844344
18783,311091,4835966
18784,3119726,4506914
18785,1445377,3024702
18786,3065808,669834
18787,3291396,3525422
18788,860473,892277
18789,2961552,3758806
18790,4317718,1262549
18791,646475,394843
18792,3361377,2794731
18793,3969718,1670144
18794,3019092,3630676
18795,2260014,4239447
18796,1321779,3678282
18797,256934,1210303
18798,3080820,3590612
18799,3280389,931038
18800,673824,2308770
18801,2957942,3734359
18802,4249983,3771279
18803,3021112,4680348
18804,4043108,2680721
18805,3615027,4394570
18806,907654,804268
18807,4355002,3802685
18808,2878604,2082713
18809,2204800,4178137
18810,2028435,2696469
18811,2181203,2103663
18812,3521384,151497
18813,964737,4059303
18814,408965,1622849
18815,65586,2403434
18816,3137585,3140227
18817,4011264,846006
18818,1875,2545743
18819,4055858,209297
18820,370123,3789030
18821,2398402,314944
18822,186745,1588705
18823,1352868,1702068
18824,3764177,848755
18825,1580988,4165264
18826,850017,4787673
18827,607449,4424178
18828,4191410,454168
18829,3280389,3745449
18830,765601,537698
18831,3906136,1288414
18832,1887669,608547
18833,4701417,1138215
18834,3318434,4309142
18835,2075015,2092396
18836,3671141,4609490
18837,2771614,4016066
18838,1331940,805966
18839,2961801,1827217
18840,2260014,2373366
18841,4192206,3845770
18842,4333770,2937856
18843,1503116,66151
18844,4519069,2343983
18845,1318501,1947518
18846,593740,4458168
18847,2401907,4347580
18848,1206697,3154376
18849,2985909,152230
18850,3844858,2227366
18851,805360,162631
18852,3849054,4441192
18853,3929270,2174823
18854,1839283,715927
18855,2338082,2237554
18856,4496752,1554555
18857,521586,477824
18858,1510430,2939399
18859,3509903,3922421
18860,3090823,922266
18861,781211,3507391
18862,3361377,1522319
18863,1063358,2803162
18864,355517,992662
18865,4649206,4776606
18866,431086,1188825
18867,940526,2597587
18868,1879936,2272319
18869,1539837,972844
18870,3137900,2324975
18871,4241523,762956
18872,3842148,4339918
18873,3361377,4088630
18874,4272102,2469956
18875,3835618,338542
18876,4686370,3381228
18877,3210349,3073831
18878,4318206,2411161
18879,2897926,4862091
18880,1729990,4405969
18881,354904,4645146
18882,3129073,834742
18883,3338906,3842825
18884,2458789,2627701
18885,4040467,2330636
18886,1950343,2215408
18887,1534362,2571877
18888,4352623,4705611
18889,4417253,4262979
18890,415521,2154987
18891,3173081,3457317
18892,3509903,2271354
18893,4827056,4177855
18894,1790151,4420611
18895,658207,3273981
18896,3319826,2885617
18897,1234537,2726561
18898,4272102,4282917
18899,2502456,2854098
18900,4842461,3927084
18901,690157,2288286
18902,932720,4387127
18903,553041,830232
18904,3065808,4500279
18905,1875,2396907
18906,3671141,1372589
18907,4481664,2454695
18908,2075015,3320558
18909,3438576,111178
18910,1517183,2458529
18911,4126505,64037
18912,748019,1831612
18913,2569009,2591361
18914,4518123,2599074
18915,2768957,758435
18916,2445500,2095786
18917,2763276,2945201
18918,1163180,3791494
18919,1580988,1760666
18920,593740,1786478
18921,2827436,3991328
18922,2650412,3970982
18923,4117427,1476977
18924,1580988,1150030
18925,1836934,1117175
18926,1919631,1102069
18927,4656285,2040833
18928,448517,4587852
18929,2999799,4467487
18930,3361377,4317202
18931,4272102,3406634
18932,3280389,2384419
18933,2727581,736277
18934,2441073,3464222
18935,1163500,580180
18936,3277539,4607809
18937,515290,3684069
18938,4253432,3844858
18939,2501916,868022
18940,3836080,2053321
18941,2502456,4729633
18942,3361377,2162294
18943,3509903,2308099
18944,4427398,3361377
18945,3280389,1558818
18946,3671141,829727
18947,2074981,2770869
18948,4330391,3379688
18949,1571527,4546958
18950,4593330,3291808
18951,2266398,2862019
18952,1973082,2021745
18953,4507659,2057667
18954,439557,2384464
18955,4117427,1176019
18956,3206499,4061954
18957,3361377,3018881
18958,3630714,4359555
18959,427805,4790763
18960,2340192,1865465
18961,3836080,2805592
18962,3094886,1104671
18963,1763353,450956
18964,4319972,1165155
18965,1926532,1388048
18966,2849738,4494201
18967,2432946,4752712
18968,2502456,3324397
18969,3765475,2243683
18970,946854,3119787
18971,2968462,1033156
18972,3119726,327936
18973,3280389,1024387
18974,1211290,3987215
18975,378943,1908418
18976,1301815,1864684
18977,3438576,2309351
18978,2961552,2595857
18979,4011264,3768831
18980,3235479,1075988
18981,3383083,4545358
18982,3638272,4032162
18983,3361377,4134192
18984,1234540,84133
18985,3469653,1058554
18986,3638272,1893597
18987,3361377,3257535
18988,1733957,3218438
18989,1020529,406280
18990,3509903,4866013
18991,4615234,4708225
18992,1588330,554495
18993,4744679,3063076
18994,3137585,3222709
18995,3561502,3447762
18996,1984622,586986
18997,1417425,3749139
18998,2844026,2647342
18999,4116537,49299
19000,4505464,1671188
19001,4208653,2750342
19002,4719196,3629472
19003,3235479,3060822
19004,3361377,182339
19005,1031334,1664901
19006,3419989,21173
19007,805360,3030518
19008,6618,2118700
19009,250102,2297940
19010,2148937,2992782
19011,593740,1596065
19012,2514271,3248852
19013,3539834,3428850
19014,628258,3727564
19015,1635215,3225218
19016,3561502,1877783
19017,4360960,3728064
19018,416856,158208
19019,838349,489863
19020,4408813,1112815
19021,4360960,3432470
19022,2827436,1653137
19023,4497461,440107
19024,1270472,2022889
19025,3569179,3403819
19026,1880135,2750155
19027,837553,3812819
19028,3484376,555768
19029,1330432,3098280
19030,315254,2214576
19031,3610598,1401542
19032,1377,1768502
19033,2529661,1538668
19034,2897926,2278940
19035,4330391,2178685
19036,3682366,916911
19037,4519298,3355523
19038,427805,601009
19039,2411474,1504885
19040,3734245,271672
19041,300298,2958017
19042,3929270,1991985
19043,1591435,2861983
19044,3235479,1709210
19045,4582129,169919
19046,2148937,3636129
19047,4747661,1024121
19048,2827436,1065941
19049,504676,1043869
19050,3144238,2572149
19051,2962038,2647654
19052,932720,4205836
19053,4423184,1192094
19054,2981537,2976159
19055,1293807,806759
19056,439557,1195578
19057,3676295,3279363
19058,976723,545337
19059,1580988,2988076
19060,2052930,3432112
19061,1927211,222689
19062,3881566,1276253
19063,4727207,3080816
19064,3225310,1958507
19065,1652056,4596950
19066,3509903,3758155
19067,2096270,4329912
19068,1887669,1990664
19069,4751453,4616361
19070,837553,1732023
19071,3882395,3177097
19072,4479581,4801182
19073,3337583,2582769
19074,4443577,2296124
19075,1637447,403059
19076,757117,3408985
19077,2310265,2195160
19078,2896906,2864920
19079,1822719,674924
19080,1616492,3137431
19081,3872274,3385260
19082,4191410,4354773
19083,571147,2274870
19084,988087,3327562
19085,2754478,1619838
19086,1937293,2635824
19087,3569179,1936480
19088,1494665,142385
19089,3514791,1001545
19090,259575,2922502
19091,3280389,4784530
19092,1928928,1833848
19093,2713411,2365999
19094,3235479,3273951
19095,135188,2751282
19096,2853969,4654566
19097,24581,229041
19098,3509903,2694759
19099,3361377,1355041
19100,196521,1987944
19101,427805,4563784
19102,4727207,3288892
19103,4191410,2263509
19104,172182,1538621
19105,1887709,4520306
19106,3406568,4351124
19107,3943091,714816
19108,2557982,1498187
19109,2527114,1056518
19110,1075792,3065255
19111,1328699,1669656
19112,1654099,635918
19113,612450,2398431
19114,3500846,3864431
19115,2881894,2890481
19116,3638272,3404128
19117,1880135,350743
19118,3361377,4364096
19119,3845119,846811
19120,4018742,4753152
19121,3849054,1109906
19122,4319972,1321918
19123,2342664,2347641
19124,2237068,1762768
19125,805360,691372
19126,2466544,2333880
19127,4313572,3155988
19128,763217,2815849
19129,3889543,4455047
19130,3280389,2981139
